Id,Score,Summary,Text,FoodSafetyFlag,SemanticScore,SemanticFlagged,DebertaConfirmed,DebertaSafetyScore,DebertaCategory,FinalSafetyScore,ActionStatus,Human_Is_Hazard,Human_Category,Notes
2977,1,strange flavor,I tried vanilla cake mix and pizza crust mix and was disappoined in both.  They had a medicinal bitter taste and even smelled strange.  I threw both items away.,FALSE,0.487312675,TRUE,TRUE,0.568686008,Spoilage,0.5687,Medium Alert (Manual Review),0,Safe,
402060,4,"Does the job, sorbitan monostearate added.","Good for bread, buns, pizza dough, pirogi, etc.  Allergy sufferers: it does not list CORN in its ingredients, monostearate instead.  Gave it a 4 because the price is a bit too high.",TRUE,0.40700841,TRUE,TRUE,0.699094296,Allergen,0.0699,Safe / False Positive,0,Safe,
538531,3,Potato Chips,"I purchased this product directly from the Blair's Site, as Blair himself touted that this product was made with spices that hit a 600,000 scoville!<br /><br />Being a chilli head I naturally wanted to try this. At best, I would get 1 or 2 of the chips that had any zing to it, but for the most part it tasted like a BBQ flavored chip. No distinct flavor of habenero.<br /><br />Now I bought the combination box which had 5 bags of these habenero chips in it, and they all tasted the same. If your not a chilli head and want a spicier chip, this is the way to go or try Blair's Parmesean Habenero which I found had more kick to it then the Habenero chip.<br /><br />But most chilli heads will not find much fire here. If you want proper fire look for Snyder's of Hanover's Jalapeno Pretzel Pieces!",FALSE,0.390132248,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
383300,1,Tasteless flavoring,"Maybe it's just me, but I have used this extract in my oatmeal (same amount as McCormick extracts) and I can't taste any flavor at all.  Very disappointing.",FALSE,0.396033317,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
37507,5,Great Food,"My two senior dogs absolutely love this food.  They were in good condition before, but are now in excellent condition.  My 15 year old mini poodle had a ""gas"" problem, but that was all.  His blood work showed an elevated liver count.<br /><br />My 9 year old standard poodle had soft stool, was lethargic and was generally just off.  The vet could find nothing wrong.  She recommended a food change to a ""senior"" food.<br /><br />We have completed our first full 30 lb bag and what a difference.  No more gas in Gizmo and the Standard Poodle, Clio, is acting very active and young again.  Her stool is also firm again.<br /><br />I am now going to be a regular customer as my vet likes the results also.",FALSE,0.397070616,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
324551,1,not good,My friend and I all bought this products. It tastes not very good. We will not buy again. Bar Harbor Crab Bisque,FALSE,0.459569991,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
62646,1,Unpleasant Grassy Taste,"I realize that taste in tea, and particularly green tea is a matter of personal preference. For me, I found this tea to be unpleasant. Opening the tea bag, I detected an aroma reminiscent of lawn clippings. As I drank the tea, I find the unpleasant aroma becomes an unpleasant taste. I am not sure how to describe it . . . perhaps wet lawn clippings or even a mossy taste. I do not get the sharp ""bite"" I normally expect from a good green tea.<br /><br />I will try this for a week, and see if I am missing something, but as for now, I can not recommend purchasing this tea.",FALSE,0.484532684,TRUE,TRUE,0.576570094,Contamination,0.5766,Medium Alert (Manual Review),0,Safe,
551152,3,ok but not great,seemed to be an odd tasting nut....not just because no salt(I hate salt) my wife did like them...I didnt,FALSE,0.4586007,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
134339,5,Best thing ever!,"My dog suffers from an auto immune disorder which causes him to have to take a lot of meds. He also is on a novel protein diet and can't have many ""normal"" dog treats or food. After trying a million ways to get those pills in him I found these in the reduced allergen flavor. Yes, they stink horribly. But suddenly meal time is a treat and I couldn't be happier! Just wish more came in a bag and they were cheaper.",FALSE,0.516411185,TRUE,TRUE,0.602789819,Illness,0.0603,Safe / False Positive,0,Safe,
440887,5,Awesome,"I first tasted this 2 days ago.  What a great product.  Very smooth, wonderful for either sipping or mixing, excellent mixed with root beer soda as recommended by the barkeep, and with the newer sparkling waters.",FALSE,0.415731907,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
282735,5,a favorite around our house,"After trying several ""meat"" baby foods, this one is definitely a favorite around our house.  It's got tiny balls of noodles in it and lots of pureed veggies in the sauce.  It doesn't smell/taste horrible to mom & dad either!",FALSE,0.410665125,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
404974,4,Not bad!,"Okay, it does smell kind of like cat food. But it is packaged fish, which I think is what cat food is, so I guess that's not a huge surprise. My daughter really likes it, and I like that it's good for her, so overall we give this our seal of approval.",FALSE,0.393262506,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
310144,1,nasty,Cookie crumbles when you bite it.  Flavor is off and dry.  Reminds me of expensive dog biscuits.  Threw them out...what a waste of money.,FALSE,0.39730835,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
291101,2,WHAT IS GOIN ON???!!!,I'M SOOO SCARED!! NOTHING IS MAKING SENSE! I got the pepsi thinking it would taste like COKE!! but here's the hairy but: BUUUUT IT DIDN'T!! AHAHHGHGHGHGH<br /><br />POR QUE???!! when I took my first sip I had no idea what was in my mouth: I thought it was the bile of a horrid creature from the pits of the underworld. WHAT AM I SUPPOSED TO DO WITH ALL THIS PEPSI-COLA?? 32 OZ?? WHAT A WASTE!! I'll pour it into the sewage where it belongs. worst purchase of my life.,FALSE,0.414586723,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
1050,1,Yuk!,Tossed this out after trying it.  Texture and taste were far below expectations.  Seemed kind of mushy and pasty.  Pricy to boot.,FALSE,0.523810804,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
476428,5,My finicky cat loves this!,"We have an eight year old Maine Coon that was a rescue. His stomach has always been sensitive and we've tried many different kinds of foods for him.  After using one of those high priced brands for some time, we discovered that they had changed their ingredients and were using only chicken by-products or chicken meal, instead of real chicken. And the corn products had moved up closer to the beginning of the ingredients list. Searching for something new, we tried this Purina One Beyond.  My cat LOVES it and the list of ingredients is closer to a natural diet.  He's been on this for three months now and after a few weeks, we noticed that his fur felt so soft and he seemed to have a lot more energy.  I have recommended this to all of my cat owner friends and they have noticed a good change in their cats also.  Thanks to Purina for making a product like this.",FALSE,0.427094162,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
435509,5,great product,"I'd like to first make a note, after reading other reviews, I hesitated to buy this pumpkin because of issues with dented cans. When I received my order, every can was in perfect condition, and well packaged.<br />As far as the product goes, I love this pumpkin for baking purposes. I make excellent pumpkin muffins with this and when I ran out and used conventional pumpkin, I was disappointed. So, we are hooked on this pumpkin, it's a must have for my muffins.<br />I did read in other reviews that some folks that feed pumpkin to their dogs didn't like this product, and I will say that my dog who has digestive issues does better on the conventional pumpkin (I believe it has more fiber than the organic), and she doesn't like this kind much. But I'm not basing my 5 star review on my dog. She can eat conventional and we will eat the organic.",FALSE,0.426065564,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
123640,1,Not worth it!,"I bought this product today hoping to amuse my chew-loving dog. But after unwrapping the packaging, I was disappointed. Not only did the bone have a weird, unnatural oil all over it but it also smelled like chemicals. I offered it to my dog, who after being so excited at the sight of the bone, smelled it and walked away! I tried to wash off all the meat and other particles outside but even the inside smelled like chemicals and my dog was not buying it!",FALSE,0.47001335,TRUE,TRUE,0.544990957,Contamination,0.545,Medium Alert (Manual Review),1,Contamination,
124796,5,YUM!,"I first tasted these crackers at a winery. We bought a couple of bags and brought them home. I liked them so much I just had to go searching for them online and was pleased to be able to buy them. You have to try them.  Can't explain the taste, just very tasty and healthy too!",FALSE,0.404334098,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
425822,3,Quality?,"I love this product normally, but it tasted just a little bit rancid - the expiration date was OK but maybe it was stored improperly. Still edible but a little concerning.",TRUE,0.486849189,TRUE,TRUE,0.93386215,Spoilage,0.7471,Medium Alert (Manual Review),1,Spoilage,
174797,3,Taste good if you are a vegetarian,"Don't be dissapointed with the look (brown, like a piece of soggy food). It tastes like a real strawberry.",FALSE,0.39010036,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
161282,5,Puppy Loves it!,"I thought this looked interesting a liquid dog treat what? So I purchased it, I have two small dogs a seven year old Yorkie and a seven month old puppy Bichon Frise/ Toy Poodle mix. Well I showed it to the puppy I got the liver flavor it does smell bad and let him sniff it he went wild and starting jumping towards my hand trying to get it and barking like crazy I told him sit and paw and he did  and I give him a lick he loved it. Now my Yorkie sniffed it and walked away but she is extremely picky about her treats so it did not surprise me at all. I love how this is small can fit in a jacket and is about the length of your hand opened, this is low in calories 1 calorie in 10 licks and the bottle has 500 licks! this is great I clicker train my puppy and he knows a bunch of tricks but I always felt Like I was filling him up with a ton of treats and then would have to feed him less dinner and I felt bad. But with this I no longer have to worry now it can be messy if your not careful don't squeeze too hard, I will definitely be getting more of this and trying it in different flavors for my Pup Mozart. This is also great for teaching small dogs to heel to stay by your left side and it is great to use outside when the puppy gets distracted by people or other dogs kids etc I can refocus his attention on me and get him to calm down.",FALSE,0.426943958,TRUE,TRUE,0.621866107,Contamination,0.0622,Safe / False Positive,0,Safe,
550798,5,"cookie of the future - pure, non-gmo","I have gluten sensitivity but when I ate this cookie, it did not<br />bother me.  In general I have noticed I am able to eat things<br />with wheat or corn that are non-gmo.  Many european foods are non-gmo<br />so I took a chance.  Not only are these ok for my food allergies,<br />they taste SOOOOO good, I would buy them because they are very high<br />quality and give to others.",FALSE,0.406429559,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
9648,1,Did next to nothing like it says it will.....,"I dissolved an entire tab in my mouth and then ate bitter greens and it did nothing.  I added some vinegar to the greens and it did make it a tad sweeter, but it didnt make them taste good.....It makes really sour things slightly sweeter....but NO MIRACLE.",FALSE,0.390343547,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
61137,2,Not at all impressed,"These cookies were falling apart when I opened the package and they were also oddly discolored. My spouse and I went ahead and each ate one. Well, he ate one. I took one bite and rejected it. The chocolate is too thin and bitter for my taste. The cookie continued to fall apart after one bite. The one bite I had left an awful aftertaste in my mouth. My spouse wasn't impressed either. We will not be purchasing these.",FALSE,0.444406331,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
300916,2,Fenugreek tea,"The taste is not great, but it's bearable. I could not get used to the smell, the unfinished box is still sitting in my drawer and I've no plans to stock up in future.",FALSE,0.464889944,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
385161,3,Bitter Brew,"I liked the packaging and the idea behind the company- which was why I decided to try it out- but it's more a case of style over substance.<br /><br />The aroma is enticing, but that's where the magic ends.  The taste was bitter and a little acidic; even experimenting with different flavored creamers didn't completely mask it.  Which was a shame because I really wanted to like it.  It's not bad if you're into bitter coffees, but since it's billed as being made with ""exotic floral and berry beans"" I can't really recommend it too much.",FALSE,0.450902998,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
300324,4,My grandma,Everyone says this reminds them of what their grandma's house smells like so I guess it's an acquired taste.,FALSE,0.414601624,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
417960,1,Cherry cough syrup K-cups?,"No apple flavor what so ever, has a horrible medicine taste and smells like medicine.  Who in the hell is giving this product five and four star reviews?!?!?!  This is absolutely disgusting.",FALSE,0.465037227,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
328278,4,yum!,"This honey was great. Not too intense of a flavor, which I like. The only problem that I have with it is the packaging. I don't like for things to be put in plastic, especially not food items.",FALSE,0.415305674,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
58582,1,BHT is bad news!,"I had a few handfuls of this, then saw the ingredients. BHT has been clinically proven beyond any doubt to mutate DNA and cause cancer. Educate yourself about it and you'll wonder how could any company put a wonderful food like walnuts together with one of the worst ingredients known to mankind.",FALSE,0.447827995,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
167242,1,False Description,"Online it says the ingredients are: matcha green tea powder, and sugar.  When I got this in the mail the TRUE ingredients are: green tea, milk, guar gum, nondairy creamer, natural and artificial flavors, salt, and yogurt powder.  Talk about false advertising! Plus the bag it comes in is totally different than the one they show online.  I am a vegan, and I'm highly dissapointed that someone would lie about their product like this.",FALSE,0.405866474,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,1,Allergen,
147699,2,Disappointing,"I expected more with this chef's name on this product, but the flavor was blah. I even thought the first cup I tasted was a little fishy in its flavor. Tastes like a cup I would expect from Folgers and other common brands.",FALSE,0.390801072,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
559756,5,product review,Really fresh tasting and you really can use in a variety of applcations. Will buy again.,FALSE,0.407781482,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
90210,1,Taste not good,I have ordered VITA coconut water 17oz pack and the taste was pretty bad. Most of the bottles smell and taste stale. Couple of the bottles were decent but not as good as ZICO or ONE. I have tasted ONE and ZICO coconut water before and they taste pretty much the same and I like them a lot. So I am going to stick with these two brands for now.,TRUE,0.391229093,TRUE,TRUE,0.877868593,Spoilage,0.8779,High Alert (Action Required),0,Safe,
242799,3,Not my favorite meatless meat...,"Actually, I generally really like meat substitutes, but I found that this particular product fell flat with me. Although the texture was nice and chewy, there was a canned flavor that I just couldn't get past... the smell was akin to lower-quality canned meat (remember Vienna sausages or deviled ham?).  I had to rinse the ""chik"" off to get rid of the thick-ish brine in which it was packed, which made it marginally better. There are other canned products that I like, such as Cedar Lakes hot dogs and the ""tuno"" that Worthington used to make, so it's not about being canned.  I do regret buying an entire case.  My suggestion is to buy one can to try it, then go on to buying by the case if it's up your alley.",FALSE,0.395102262,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
399054,1,Utterly revolting,"There are not words enough to describe how revolting this vomit-inducing stuff is.  The health benefits I'm sure really are great, but I tried twice to drink this, even in a great smoothie with raspberries, orange and pomegranate juice, and I literally gagged and almost threw up both times.  I think I'll just go back to eating salads and taking vitamins.  Truly, truly horrible stuff.",TRUE,0.497636974,TRUE,TRUE,0.931080401,Illness,0.9311,High Alert (Action Required),0,Safe,
323950,1,Never again!,"I was really excited when I found these. On paper they look great and I really hoped they would taste good too. Unfortunately that is not the case. They look like rice krispy cakes however when you chew them they turn to a powdery gloop in your mouth. I actually had to force myself to swallow it as it was so vile every instinct told me to spit it out. I am forcing myself to choke down the rest of the box because a) they were quite expensive and b) despite the taste they are good for me, however I will never buy these again and with the remaining bars I can only face eating half a bar a day as they make me feel sick if I try and eat a whole one. Sorry but I am sceptical of the positive reviews on here..... they are all written in a similar style and all bar one were posted on the same day.... May 9th seemed to be a very popular day for positive reviews.",FALSE,0.41350764,TRUE,TRUE,0.595454693,Contamination,0.5955,Medium Alert (Manual Review),0,Safe,
381831,3,Haltex Sugar Free Lemon,The lemon has something in it that burns the tongue.  I'm not sure which ingredient but I was very disappointed when I found out I could not eat them.,FALSE,0.430252671,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,1,Allergen,
414281,1,Inconsistent in product quality,"This is my fist batch from amazon of the salmon and chicken formula. Purchase 3 cases from another pet food store and our cat loved it. When we opened this new one from Amazon, it didn't smell the same as the last batch, this one smelled like rotten fish and the last one smelled good. We have tried to give this new one to our cat and he refused to eat it (when he would beg for the other one and finish it promptly). I inspected both a can from this new batch and a can from the old batch and everything is the same including all ingredients. The only difference I could find was the older batch had a 2014 date on the bottom printed a little differently from the 2015 best by date the the new one....? I don't understand why this product has such inconsistent quality or maybe Newman's is not making the same quality product as they used to. Too bad since I would like to find a organic cat food that is not super expensive cause I'm not going to buy this one again.",TRUE,0.505793452,TRUE,TRUE,0.514522672,Contamination,0.5145,Medium Alert (Manual Review),1,Spoilage,
74077,4,My whole family liked this product.,My whole family liked this product.  It has a smoky chipotle flavor that (when tasted alone) leaves a slight burn on the back of your throat.  We used it on tacos and the sauce gave them a very distinct taste that we all enjoyed (no burn :) ).  My husband is incredibly picky and said he liked it and would eat it again. The Kid thought it would even taste good on a salad.  I'm thinking it might also be good as a marinade.<br /><br />I would definitely recommend it the next time you want to add something a bit different to your meal.,FALSE,0.390507162,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
338771,1,Medicine,"I just tried this 10 minutes ago and it smells and tastes like medicine.  Strawberry from faerie's finest is fairly good and blueberry is kind of hard to taste, but right now I can't get rid of this medicine grape smell in my room! Buy grape somewhere else.",FALSE,0.462134957,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
417129,4,Taste and Quality - two different things,"according to most of the reviewers tastes equals quality...?!<br />muffins also taste good, does it mean they are healthy? exact opposite: it's a poison to your body.<br />coca-cola tastes great when it's ice cold on a hot summer day. Is it healthy? again, it's a super poison.<br />BBQ for me is disgusting and as far as I know creates a lot of carcinogens. For others it's a heaven and they don't care about health damage.<br />These people who judge green superfoods by their taste, making a big mistake. You're fooling yourself.<br /><br />Grass is grass. Period. Grass shouldn't taste like chocolate or strawberry. The flavors are just artificial flavors, chemical garbage.<br />Amazing Grass is not bad, but only the original without flavors. I have no problem drinking it .<br />Those who can not drink without flavorings, probably can not eat broccoli or spinach either..too bad",FALSE,0.41094774,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
356177,1,Taste Like Cardboard,"These Bunny Grahams taste terrible. I really hoped my kids would love them because they are organic, but I couldn't even eat them. We threw them all away. They taste like cardboard and also smell like cardboard. I don't know what everyone else is trying and why their reviews are so positive but these are TERRIBLE.",FALSE,0.412366509,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
67240,3,Shirataki Noodles,"The noodles don't really have too much taste on their own, but they have an unpleasant smell that does not seem to go away, even with rinsing.  The shipping box was damaged and I was missing one package.  Overall they are OK.  One positive is that they do help fill me up!",FALSE,0.429535091,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
129049,2,Dented Cans,"I love the mushrooms and have ordered them in the past, but half the cans come in badly dented.  If only this problem could be fixed, I would keep ordering.",FALSE,0.451538682,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,1,Contamination,
515005,1,Starbucks cinnamon coffee,"We're very disappointed. We love flavored coffee but when we tasted Starbucks Natural Fusions Ground Coffee, Cinnamon Flavored - it was terrible! It tasted like we were licking an ashtray. It has a burnt-grounds flavor. I highly recommend not wasting your money on this product.",FALSE,0.393768787,TRUE,TRUE,0.526007235,Spoilage,0.526,Medium Alert (Manual Review),0,Safe,
343291,2,Inconsistent quality,"When I first started ordering this product on Amazon I received damaged cans - every single can on the wrapped pallet of twelve cans was dented so I know it didn't happen during shipping.  The food was also dry so I stopped ordering the product after receiving two shipments of poor quality product.  After getting reminder notices to reorder I decided to give it another try a few months later.  The quality was excellent and the food was really moist and fresh - perfect, my cats loved it!  After receiving about four good quality product shipments, the fifth one that I currently received is back to being dry and chunky instead of moist and creamy and my cats won't eat it.  How can the product be that inconsistent???  Very disappointed.",FALSE,0.54713726,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,1,Contamination,
171354,4,"Cats love the food, but no pull-tab top, and dented cans.","I appreciate being able to buy this larger, more economical size from Amazon.  However, I didn't examine the picture closely enough, because I was surprised to see that the cans were not pull-tab and I had to dig out a can opener.  Inconvenient, especially since I feed my cats in the laundry room in the basement, not in our tiny kitchen.  Five or six of the cans were dented (I ordered a total of 24), a couple pretty severely.  I'm not sure what the box went through with the shippers, but even the cans need better padding!",FALSE,0.3920663,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
287666,3,had high hopes...,"I tested this when it arrived and the cultures were live, but alas, my poor baby girl had a strong reaction to this pro-biotic.  I was pretty disappointed, especially considering how much we paid for it and that it was free of so many allergens...",FALSE,0.46531117,TRUE,TRUE,0.811233461,Allergen,0.649,Medium Alert (Manual Review),1,Illness ,
121713,5,Plato Salmon,"When you open the bag, they smell just like salmon and my dog loves them!! I love that they are made in the USA without ""junk"" stuck in it!",FALSE,0.398009002,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
31913,2,Buyer Beware!,"This review is ONLY IN REGARDS to the PHYSICAL CAN.  I will review the actual product once I have tried it.  But for now please be advised before you purchase------- I read the reviews - Lots of dented cans....  I figured there were so many complaints that it just couldn't still be happening, right?  WRONG!  6 of the 12 were badly dented all along the upper rim seams.  Amazon did, however, make good on my order with an exchange.  Still----- disappointing that the product quality control is so poor with this product after all the bad reviews.",FALSE,0.536570251,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,1,Contamination,
45807,1,"Well, at least it was free","The smell was fabulous--a scent of ginger and lemon that was very appealing. But then I tasted it. Bitter with an overpowering ginger flavor. I'll admit it--I have a serious sweet tooth and generally have to add additional honey to my drink to make it palatable. However, I'm not sure there's enough honey in my cabinet for this drink.<br /><br />I had high hopes for this as an alternative for my tea-drinking self but, unfortunately, this drink was not for me.<br /><br />On the plus side, it did dissolve quickly and completely with no graininess.",FALSE,0.475708693,TRUE,TRUE,0.526450932,Contamination,0.5265,Medium Alert (Manual Review),0,Safe,
463186,3,Like it not Love it,"I only gave this product three stars mainly because of the odd aftertaste that it has. That strange chemical/soaplike bitter taste is not there in the canned version, so I assume that the flavour has either to do with the microwaving.<br /><br />Otherwise, I find this think this product is convenient, especially as a take to work lunch and the portion size is just right. Get rid of the chemical aftertaste and Healthy Choice will have a winner.",FALSE,0.482217938,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
231715,1,Haribo Gummi Centipede,I purchased these centipedes for my grandchildren.  They are way to tough and chewy for them or me.  I am truly disappointed and now I have to see if I can pawn these bugs off on to someone else.  Wish I could return them.  AWFUL!!!! I have purchased Trolli Gummi Worms and they are soft chewy and delicious.,TRUE,0.42317915,TRUE,TRUE,0.868002892,Contamination,0.868,High Alert (Action Required),0,Safe,
266327,2,Ok we bought this four months ago...,"I gave a can to my parents, because I couldn't find anything to do with it, and the last can is still laying around the cabinets in the kitchen.  Well, take away vitamin supplements, the beverage is not worth drinking at all.  I am Puerto Rican, while some people may think that Hispanics would all love this, I don't even like it.  Anyway how to describe it is absolutely impossible.  It not as bad as to make you gag, but I expected a similar taste of what you get when you mix milk with vanilla ice cream.  You wont get this with this product.  It's yellow like most people explain, and my 4 year old liked it for a couple of weeks before he completely lost interest on it.<br /><br />Do you want to know about a great vitamin supplemental powder you can put in milk that children love and wont get tired of?  The name is ""Rich Chocolate Ovaltine"" my 4 year old has been drinking it almost everyday since he was 1 year old.  Never seems to get tired of it.... and ME?  I love it!<br /><br />I thought this Vanilla Nesquik would be a great substitution when (and if) we ever ran out of Ovaltine.  And you know very well how horrible chocolate Nesquik is, I hate it.  My son doesn't seem to like it (he leaves his sippy cup full laying around).  With this one I guess it's official I just can't stand Nesquik products.  They should use me as a flavor tester for their products, their sales would increase I bet.",FALSE,0.466830552,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
211261,4,"Cats love the food, but no pull-tab top, and dented cans.","I appreciate being able to buy this larger, more economical size from Amazon.  However, I didn't examine the picture closely enough, because I was surprised to see that the cans were not pull-tab and I had to dig out a can opener.  Inconvenient, especially since I feed my cats in the laundry room in the basement, not in our tiny kitchen.  Five or six of the cans were dented (I ordered a total of 24), a couple pretty severely.  I'm not sure what the box went through with the shippers, but even the cans need better padding!",FALSE,0.3920663,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
399477,5,Excellent Product,This is a terrific organic and gluten free product!  I love the fact that there are NO preservatives or nasty chemicals!  Way to go Simply Organic!,FALSE,0.41568464,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
411837,3,Nothing Special,"Good Earl Grey Tea but nothing about it was special. The ""double bergamot"" went unoticed.",FALSE,0.399180949,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
368604,1,Yuck.  Can't drink it.,"Not sure why anyone would say this is good.  No one in my family would touch it. Not sure how to return it now. Don't order it.<br />I edited this to add that Amazon Customer service was very good about refunding my money.  I wish I would of read the reviews before buying such a large amount.  Don't buy with out trying it somewhere else 1st.  It really is bad tasting, and I normally like sugar free drinks.  I can't even stand the smell of it.",FALSE,0.452127755,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
332849,5,Simply the BEST money can buy!!!,"I am not typically a honey eater or for that matter prone to writing product reviews BUT this stuff is soooo... incredibly delicious! When I opened the jar there was this waxy stuff on the top which I had never seen before on any other honey so I took my finger and scooped some up and Oh..My..Lord, this was so good, in fact it tasted more like a candy than honey, the texture was not liquid but rather firm and light in color. This was so good that I no longer regretted the price I paid, in fact my son and I nearly ate half the jar on spoons, LOL! Weather you like or love honey you won't regret this purchase.",TRUE,0.41543445,TRUE,TRUE,0.679406047,Contamination,0.0679,Safe / False Positive,0,Safe,
278769,1,Go Away- Yuk,"Awful tasting stuff, stupid me bought the 6 Pk. Can't feed it to the dogs, maybe the kids?<br />  I wonder where they got this ""stuff"" from? I call it stuff as it not chocolate that I know and love.",FALSE,0.404886961,TRUE,TRUE,0.663642526,Spoilage,0.6636,Medium Alert (Manual Review),0,Safe,
301984,4,too salty!,"great, but too salty. and there are hard weird bits in it like the hazelnut shell was ground up in the process",FALSE,0.41627121,TRUE,TRUE,0.699919045,Contamination,0.07,Safe / False Positive,0,Safe,
260291,5,Great!  And a Great Price!,"Having a gluten intolerance, it's products like this that allow me to enjoy once again things from which I had to abstain.  I bought a case from a health food store close to home, but it was almost 50% more expensive.  It was great having it shipped to my door at such a reasonable price!",FALSE,0.412260741,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
126484,5,Looong lasting...,soap that does not turn all mushy. It is excellent for the skin and all natural. A really smart bargain.,FALSE,0.439259082,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
64013,4,Nighty Night tea,Another great product from Traditional Medicine. There are no dull hangover effects in the morning as I have found with medications.,FALSE,0.464577496,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
388988,4,I bought these because I heard they helped with Eczema,"A few months ago I developed a little red bump on my arm that I thought was a bug bite. A month later, it was still there so I went to the dermatologist who said it was Eczema. I did a lot of research and found a bunch of info on how Coconut oil will help with that problem. I took 6 pills a day for 2 months and think that while it may have helped some it did not help enough to continue on with them.",FALSE,0.503451109,TRUE,TRUE,0.766673267,Contamination,0.0767,Safe / False Positive,0,Safe,
87093,5,Dog loves it,"I trust this product and trust the company.  My dog does extremely well on both canned and dry.  No ""smelly"" digestive upsets!  I will continue to use Newman's Own extclusively for my senior dog pal.  Plus she seems to love it!  Her appetite says so anyway!",FALSE,0.395909756,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
512419,2,Not exactly healthy,"I read an article about ""healthier"" european sodas and after some research ended up buying a selection including Sanbitter.  I was a bit shocked to to find that the ingredients included plenty of sugar and red food dye.  Not my cup of tea.  The taste was a bit chemical.",FALSE,0.422735929,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
435875,2,moldy!,I've been eating this stuff here and there for many years.  I purchased a packet at the grocery store and the product was speckled with mold.  Unfortunately I didn't realize this until I popped a piece into my mouth whereupon I instantly realized something was very wrong.  It was not expired.  I traded it in or another which was also moldy. ick.,TRUE,0.472755939,TRUE,TRUE,0.500239491,Contamination,0.5002,Medium Alert (Manual Review),1,Contamination,
