Id,label,Text
412097,quality_defect,"I decided to be risky and order a big box on unknown tea - this stuff, along with big boxes of Blueberry and Raspberry.  The other teas were better than expected - but this stuff was just plain unflavorful and weird tasting.  Couldn't taste the strawberry.  Perhaps the weird taste is the Rooibos in the tea.  I have to be sure to never buy a rooibos based tea again, although the stuff is supposed to be good for you.<br /><br />I drink my tea iced and always brew a bag of plain ol green tea in with the herb bags, but I don't think the green tea messed this tea up.  When I first opened the foil pouch, the tea looked different and didn't have that rich fruity smell of the other teas and I thought 'uh oh'.  I was right.<br /><br />Won't be buying this again, but that is purely my personal taste - the kids didn't like it either and they are big tea drinkers."
544561,quality_defect,"My ""girls"" love these Hygiene Chews and they are quite picky. Prior to buying on-line I'm quite familiar with the price from local stores. I love the convenience of buying on-line, but only if the price is same or better. I love the product and the seller has been great. Ships fast, great customer service (as one item arrived damaged by carrier) and they promptly sent out a replacement. I highly recommend the SELLER!"
64831,quality_defect,"This product does not disolve easy with just stiring, I threw mine into the blender to get it mixed well. I would highly recommend anybody interested in this product should go to their local healthfood store and buy the individual packets first. These packets are single servings of the product and sell for a dollar something, this is a good way to try the product out to see if it suits your family without wasting a ton of money. This is what my husband and I did, we bought two of the chocolate flavor and one of the berry flavor and have tried both out on my preschooler. She didn't seem found of either of them, the choclate has a very light chocolate flavor and it had an overpowering after taste of the greens. The berry was just way to sweet I've read people compare it to koolaid and that would be about right if you like your koolaid with 2 extra cups of sugar in it. I have used the second chocolate packet in a breakfast smoothie for her with bananas and peanut butter and that seemed to get ride of the after taste and she seemed to enjoy it.If you don't mind being creative and doing a little extra work to mask the flavor of the greens this product could be a healthy addtition to your childs diet."
199333,quality_defect,"I bought the espresso maker - which I'm returning. Terrible machine - eats up the pods. But, now I'm stuck with $20 worth coffee pods. Did you know you can't return them? Would have been nice if the manufacturer had included some pods with the machine. So, you could taste them, before investing. They're bitter! It said arabica, but I think  it's robusto. What do I do with 3 sleeves of coffee?"
255341,quality_defect,"WAS VERY DISAPPOINTED. RECEIVED CANDY CANES AND ABOUT 80% WERE BROKEN. NOT JUST BROKEN BUT EACH CANE WAS IN SEVERAL PIECES. CAN'T USE THE 80% FOR OUR CHURCH CHRISTMAS PROGRAM HAND OUT SO I HAVE NO IDEA WHAT TO DO WITH THEM BESIDES PUT INTO COOKIES OR SOMETHING. ANYWAYS, WILL BUY DIRECT FROM SPANGLER NEXT TIME. IN THE PAST THEIR PACKAGING INSURED ABOUT 10% WASTE. THANKS ANYWAY, THAT'S WHAT YOU GET FOR TRYING TO SAVE 20 DOLLARS."
99195,quality_defect,"My son has eaten the Earth's Best fruits and veggies in the past and loves them so I thought I'd try the soups.  Epic fail!  He generally will try anything and will even eat a few things he's not a total fan of.  I've never seen him actually spit food out and continue to spit to get the taste out of his mouth.  Once I realized what he was doing, I got him some water.  Needless to say, this happened with each of the soups we tried."
2637,quality_defect,"What can i say, I love iced tea. I drink a lot of it, and love the convenience of these new individual serving size packets. I am also a big fan of Stash products, or rather of all the other stash products I have tried.<br />I purchased a case of all 4 varieties,  (when i say i drink iced tea, i am not kidding) and these were all way too weak when i mixed them in my 16 ounces water bottle.<br />I finally found that i needed to dissolve 2 packets in a small bit of hot water first (if not the tea clumped on me), and than add a packet of sweetener before adding the rest of the water just to make these palatable.<br />Over all I am very dissatisfied with the product and will stick with the other brands that are out on the market."
432093,quality_defect,"as delicious as these bars are (a little reminiscent of peanut butter cups!), I don't like where they are heading. They are changing the formula somewhat. Tampering with perfection!!! The chcolate coating is getting thinner and thinner so its almost paper thin and sometimes the consistency is a little off.<br />They were perfect about 4 months ago when I thought I would eat these forevever. Now I am starting to look for my next favorite thing! Seems like someone is finding ways to shave costs and the product is starting to suffer.<br /><br />Still - this is by far the best tasting and healthiest guilty pleasure for a fit lifestyle so try it - you are probably not as picky as me!"
478354,quality_defect,"It doesn't have weird and very bitter aftertaste some other coffees have, but basically it doesn't have much taste at all.<br />I'm a strong-coffee-lover, which is why I ordered medium-dark roast. French roast isn't dark-roasted, but it shouldn't be this much weak, either.<br />I guess I will grind more beans next time.<br />Yet, I can't smell much of coffee aroma, either.<br />I'm quite disappointed and won't order anymore from the Eight o'clock again.<br />I read other reviews in other websites, and it seems like they 'used to' be good before they changed something...sigh..."
363778,quality_defect,"I was looking for a new cereal to enjoy, since Product 19 can't be found on grocery store shelves anymore.  I know Kellogg's is really pushing the ""Special K"" diet and all, but this is the worst tasting cereal I've ever had.  After I choked down most of the first bowl I immediately pitched the rest in the trash.  Thanks Amazon for making Product 19 available; wish I had thought to look here earlier before buying the Special K Protein Plus."
311367,quality_defect,"Was not always a fan of Ghiradelli - just a lover of really good chocolate.  But Ghiradelli has made really good chocolate in these little squares.  Absolutely addicting.  Love the Truffle squares that they make as well.  Some of the squares broke in shipping and the caramel oozed out.  While a bit messy, still tasty."
396422,quality_defect,"We had ordered the quart size root beer by Paragon (motla) and everyone at my daughter's birthday party (adults and children) loved it and came back for seconds. We ran out that day, so I ordered the gallon size. BIG disappointment. It did not taste like any root beer flavor I had ever tasted, no one even ate more than a third of their cup. To me, it tasted more like black licorice with a very strong aftertaste. I called Paragon and they said they cannot do anything about it, since we ordered it through Amazon. We cannot return it here because it is opened. I now realize though, that I had not seen that the gallon is labeled ""Premium"" (would of thought that meant ""even better taste"") and the quart we had purchased was labeled ""standard"". Will go back to the standard. I was drawn to the fact that the gallon was only a few more dollars than the quart."
281632,quality_defect,"I could not wait to try this balm, I have fine, thin, long hair and it gets very dry in the summer.  Unfortunately, I used this in the shower and could not for the life of me fine the directions for use on the package!  I put this all over my head and hair and when I tried to rinse it out, it would not come out. I washed my hair with shampoo 4 times afterwards and I still have this grease in my hair.  I would not recommend this product, unless they include directions for use somewhere - but watch out, it might take you many shampoos to get this out of your hair!<br /><br />UPDATE - it is the next day and my hair is SO greasy - I read another reviewers note where they used dish soap, I tried dish soap and liquid hand soap as well as Pantene to wash this out of my hair - it is a bit less but still so thick in my hair - I am just going to keep washing it through out the day (thank goodness it is a weekend!) and try to get as much of this out of my hair that I can.  I have washed my hair over 15 times and it is still thick and heavy on my hair.  This makes me wonder, what ARE the instructions for this product, is it even for your head or hair???"
92853,quality_defect,"I used it in a Moqueca which is a Brazilian Fish Stew, and it was very delicious. The problem I had was with the bottle top. The recipe called for 1/4 c of the oil. Unfortunately, I was unable to remove the plastic top which does not unscrew.  It just has a flip top cap with a single hole in it and ended up just shaking it by drops into the measuring cup which was messy and a hassle."
522636,quality_defect,"I have ordered coffee many times and it was always great. this time, it is butter toffee, and it tastes like watered down junk. how do I exchange it?"
82464,quality_defect,"If you're looking for a Campbell's cream of mushroom soup substitute, this isn't it. It doesn't have the milky-creamy consistency of Campbell's. It has a sour taste, from the cultured cream and whey. The broth is transparent. The pieces of mushroom are bigger. It's really nothing like Campbell's in taste or appearance. It's definitely much, much healthier, but I don't like the taste or texture and won't be buying it again. I'll be making my own cream of mushroom soup from now on."
14778,quality_defect,I bought this for the first time on Amazon a few weeks ago--the variety package and it was great (5 Stars)--powder was fresh and vibrant looking. Ran out of the peas--so thought I'd purchase it again--but without the variety pack--just the peas. This time--got a package that expires in May and the packaging was a bit different--which was fine--since it's only end of March right now--but when I opened it--the powder was stale looking (like sand)--whitish in color not the vibrant green and powder flew up in the air (like sawdust)--whereas it's usually more dense.  Too bad--my baby really liked the peas in the variety pack.
541120,quality_defect,"This product is one of my wife's favorite for sweeting her cereal in the  morning. It was shipped via US Mail. The box was demolished by the postal service. On a call to Amazom via the 800 number, a mew shipment arrived via USP.  Very nice service.  Thank you."
266835,quality_defect,"Elderberry jam or jelly is never available in stores around here anymore so I decided to look on Amazon. I ordered this Suro jam and also Mrs. Miller's Homemade elderberry jelly.  In a taste test in front of an open window the Suro jam was superior for it's pure clean elderberry essence. I was surprised that, in comparing the two, an off flavor was apparent in the Mrs. Miller's jelly, which I would describe as musty or like there was honey mixed in.  I had not picked up on this when eating the jelly on a peanut butter and jelly sandwich. Of course I am comparing an expensive jam with a less expensive jelly.  On the down side the Suro jam was a little on the thin side and the numerous seeds are a potential problem for someone with diverticulosis."
396417,quality_defect,"We love the Durkee Texas Red Chili mix and have placed orders for it on Amazon since we've be unable to find it in-store locally.  I buy it by the box and store it before we need it.  When opening this shipment, we did not receive the Texas Red Chili Mix as ordered, but the original mix.  Frustrating, because it's been 30 days and I can't return it now for an exchange.  I'm going to put a new order in, but definitely will check the box for content when it arrives this time!"
279639,illness,"It doesn't taste like walnuts, plain and simple. It tastes like paper glue loaded with alcohol. And I got heartburns afterwards. Who knows what is in this. I really regret buying this, what a waste of money."
557519,quality_defect,"This Meal is terrible. The meat products, the crackers, the nuts, all of them were nasty. The least nasty was the mixed nuts. They had a weird, palatable flavor. The rest was not at all digestible."
550372,quality_defect,"I once loved these chips and they were the only chips i would buy.  I discovered them when I was in England back in 2000 and quickly became a fan.  About a year ago I picked up a bag that was on sale at my local supermarket.  I was finding it odd that they were on sale so much but took advantage of it.  After opening the bag I found the chips were not even close to the Kettle chips I was used to.  They were all uniform whitish yellow in color, flavor was way off, the lovely extra crisp brown chips were gone completely and I was very disappointed.  So I e-mailed Kettle with the following:  ""What Happened? I bought this bag of chips the other day and they have a very different taste; It tastes ""cheaper"". I don't know how else to put it... I also noticed that the chips seemed to be less cooked as I did not see any of the browner colored chips that have the most flavor. I am hoping that nothing has changed with the ingredients or process used to produce this product. Did I just get a weird batch? I have been buying only Kettle Chips for about 10 years now so I am wondering.""  I did receive a reply: ""Thanks for letting us know about your experience with your Kettle Brand® Chips. It sounds like you may have received a bag that should not have slipped by our inspections, and we apologize.Our potatoes do vary seasonally which could account for a variation in color-but our chips should still taste great!Thanks for providing us with the ""best before"" code from the bag.  This really helps when passing on your comments to our staff.<br />We are sending some coupons to replace your purchase with any of our Kettle Brand® flavors or nut butters, believing you will have a great experience with your next purchase! In case you buy this product again, we suggest avoiding the same best before date (if you still have it) in the rare instance another bag from the same case slipped by our inspections at the same time.<br />Thanks again for letting us know about this and expect the coupons to arrive within 3 weeks.  Please let me know if I can be of any more help.""  Well the next bag was good.  Since that time I have picked up 3 bags of chips all were like the ""bad"" bag so I am pretty sure that they have changed there product to reduce cost.  I did some research and found out that Kettle was bought out by a private equity company.  So the same cookie cutter management processes are probably being employed at Kettle.  Acquire company with high quality brand recognition, sell product to mass merchants, lower quality/cost of product to increase margin and finally sell company just before the customer base starts to realize that the brand is no longer a quality brand.  increased profits make the company more valuable on paper so they make a nice profit for the investors. Customer and employees lose out of course as does an unsuspecting buyer of the exploited brand.  Stay away from Kettle chips they are no longer the same..."
114855,quality_defect,"Although the product ingredients don't say it on the website, this product contains Xanthin Gum. It still tastes good, I just wanted people to know. Xanthin Gum is a laxative, so... Well, you know."
4307,quality_defect,"I am thorougly disgusted with Betty Crocker for this product (Gluten-free Bisquick), which is a shame, because I do applaud them for their excellent cake, cookie, and brownie mixes.<br /><br />I'm not upset with them for for coming out with a gluten-free baking mix, but for:<br /><br />#1) marketing it as though it's an equivalent to Bisquick and<br />#2) for pricing it so ridiculously high.<br /><br />Ingredients for regular Bisquick: Enriched flour, Partiallly hydrogenated soybean and/or cottonseed oil, leavening, dextrose, salt.<br /><br />Ingredients for gluten-free Bisquick:  Rice Flour, Sugar, Leavening (baking soda, sodium aluminum phosphate, monocalcium phosphate), Modified Potato Starch, Salt, Xanthan Gum<br /><br />Notice anything missing from the ingredients of gluten-free Bisquick? Yup, that's right--there's no shortening (or oil).<br /><br />That was the whole point of the original Bisquick--a baking mix that ALREADY HAD THE SHORTENING MIXED IN.  That avoids the longest and messiest step of baking things like biscuits  That is why people buy baking mixes--for that specific convenience.<br /><br />Betty Crocker has decided to leave out the shortening (or oil) altogether, even though shortening (or oil) is always naturally gluten-free. So they can't pretend it's a safety-for-celiacs factor.  It's a cost-savings to them, pure and simple.<br /><br />Here's the breakdown of what you're paying $5 a pound for:<br />rice flour (99 cents a pound at my local Asian store),<br />sugar ($2.88 for a 5 pound bag at Walmart) ,<br />potato starch (also 99 cents a pound at the Asian store),<br />baking powder ($3.19 a pound at Emergency Essentials),<br />salt ($2 for 26 ounces of Morton's),<br />xanthan gum ($10.45 for 4 ounce on Amazon).<br /><br />Yes, xanthan gum is expensive--but very, very little is needed; a 16-ounce box of gluten-free Bisquick would contain about a teaspoon of xanthan gum--maybe 20 cents' worth of xanthan gum.<br /><br />Betty Crocker is charging over 5 times what it would cost you to make their ""mix"" at home, while eliminating the major convenience factor (and cost to themselves, but not to you) of their regular baking mix.<br /><br />I don't mind their making a fair profit, especially if the product really WERE the equivalent of regular Bisquick.  But they're gouging us, and being misleading about the product.<br /><br />MAKE YOUR OWN, EASILY, AND FOR LESS THAN 20% OF WHAT THEY CHARGE!<br /><br />Since there's no oil in gluten-free Bisquick, you can easily stir up an equivalent, make 5 pounds (or more!) at a time, with very little effort, and it will keep for several months.<br /><br />Or, if you want a REAL Bisquick substitutes, betterbatter.org has a recipe on the site for a cup-for-cup substitute for Bisquick that DOES use shortening and non-fat dry milk powder.  Or you can use buttermilk powder, or even Vance's dairy-free powder.  It makes 10 cups at a time, stores well, and you don't have to use their gluten-free flour--you can use any gluten-free flour replacement you want (like rice flour and potato starch from your local Asian store, mixed with an appropriate amount of xanthan gum, about 1/2 teaspoon for every two cups).<br /><br />To find the recipe, do a google search of ""betterbatter Bisquick Substitute Master Mix.""<br /><br />Boo on Betty Crocker."
502796,quality_defect,"Great product, horrible shipping. Only 8 of 12 cans made it successfully during shipping. You'll only get a refund on the purchase price and not on shipping, which is most of the cost of the product. I've ordered large and small plastic bottles from a different Vender (British Delights) without any shipping casualties. The cans that did make it taste just fine (mmmm good!)"
221752,quality_defect,"I ordered a dozen or so and about one third of them I would qualify as ""thick"" the rest were a standard thickness that you can find at any pet store.  My dog loves them and he didn't seem to mind, and the price is still fair, I was just disappointed that they were not as advertised."
347034,quality_defect,"My dog is ho-hum about these treats.  Don't be fooled by the picture - the package is very small and the treats themselves look like and have the consistency of styrafoam packaging peanuts.  I love Halo's other dog treats, especially the little baked snacks.  For $9.95, I really don't feel this is a good value at all.  Disappointed."
481637,quality_defect,Tasted literally like what I imagine licking the bottom of a dirty ashtray would taste like.  HORRIBLE taste.  Packaging was different from what is pictured as well.  Never again.
100693,quality_defect,"These are the best gluten-free cookies that I have ever tasted.  They are as good as the regular wafer cookies (or better!).  The only problem is that in shipment (during the summer months) the chocolate all sticks to the paper and the container that the cookies are in.  If they could be put on ice packs for shipment, they would get to the customer in much better shape."
340202,quality_defect,"Two bottles arrived, one was leaking to extent that cardboard box was wet.<br />This is a dangerous product.<br />Never mentioned in product description that the contents is highly toxic to bees.<br /><br />Should not be on the market.  The dry anti mosquito products were OK."
45041,illness,"My cat had a very bad reaction to these treats. He loved them, but they were like an extreme laxative. It took me a while to track down his problem. Maybe it was the chlorophyll, I don't know, but if your cat has a sensitive stomach, I'd be careful with these particular treats."
208989,quality_defect,"I've bought Joyva tahini for 4 years and never had a bad experience until the can I bought yesterday. Made my usual hummus with the same recipe I always use and simply can't get over the nasty, tar-like, metallic off-taste. Tasted the tahini straight and its definitely the tahini, not the chickepeas or olive oil. Throwing that batch out and taking the can back. Glad to see others have noticed it too, and will wait until Joyva gets their quality control back. Up until this can, it's always been good."
458161,quality_defect,"Nong Shim noodle bowls are a definite step up in quality from the typical cup noodles.  They are simple to prepare: just add boiling water and let sit for about 3 minutes (I prefer my noodles a bit softer and let them sit at least 5 minutes).  The bowls provide a generous amount of noodles to make a filling lunch.  The Spicy Chicken variety is my favorite so far (better than the Beef & Ginger).  The broth is fairly spicy but not too much for the average palate.  Along with the noodles, there are pieces of dehydrated vegetables as well as chicken pieces.  The chicken pieces taste ok but are spongy and look kind of disgusting; I have thought about picking them out before adding the water but haven't bothered.  As other reviewers have noted, the bowls are high in sodium; however, you can use less of the seasoning packet if that is a concern.  For the price, these noodle bowls are a real winner, and they have become a frequent work-time lunch for me.<br /><br />I should note that when I ordered then from here, the case was slightly crushed and about 1/3 of the bowls were somewhat smashed.  Fortunately, the bowls were not broken and did not leak; however, because they were uneven in depth, not all the noodles were submerged in water, so they cooked unevenly.  I'm sure Amazon would have allowed me to return the bowls, but it seemed like too much hassle."
113352,quality_defect,I expected the chocolate topping to be all chocolate but it's mostly a paste made with dates. Not my favorite.
13043,quality_defect,"My wife loves these biscuits so I thought I would surprise her and buy a Family Pack of 5. They arrived packed in a box with the other items I purchased which included a heavy can of syrup and a can of pectin, neither of which were fully secured inside the box. Although they tasted as good as usual, my wife was very disappointed since so many of the biscuits were broken, probably around 20%. I doubt whether we will buy these on-line again."
212251,quality_defect,I was disappointed that there was a lot of juice and very few clams. It was expensive and not worth the cost.
196229,quality_defect,"I'll begin this by saying I only really bought it because it was gluten free. It was a bonus that it was also lactose free. At first taste it was good, but it had this awful after taste that was chalky and reminded me of eating potting soil. Maybe it needed something else to mask the after taste, but I'm not sure what.."
220477,quality_defect,"The bars taste good but are very sweet (18 grams per bar).  Would not recommend shipping during the summer to the southern US states, they melt a little."
213834,quality_defect,"I really don't know how this can be considered food. I love the original Velveeta Shells & Cheese and bought the 2% at the store by accident, so when I saw them in my pantry, I figured the accidental purchase would allow me to try this ""healthier"" option. My exact reaction when putting this stuff in my mouth: 1) Umm, okay not THAT bad, 2) WHAT IS THIS?! 3) Worst, most artificial/bitter after-taste ever. In this case, half the fat is simply not worth the pain when trying to swallow this stuff."
154985,illness,"We've always bought the Halo Chicken Liv-a-littles treats for our cats, but they've recently reduced the package size and ultimately increased the price.  Decided to try these since they were about half the price.  First thing we noticed was that the chicken was noticably darker in color, and when we gave it to our cats this morning she could hardly break it apart.  One cat ate two small pieces, and refused to eat any more. (Normally she chows down the halo stuff) The other cat ate all of his and threw it up 3 minutes later.  Also in the package they have one of those packets, a really big one, that they use to absorb moisture. We will be throwing this out and sticking with the tried and true, sometimes you just have to pay for quality."
446014,contamination,"There is very little meat in this food and there are toxic chemicals.<br /><br />Various Meat By Products--lower quality than whole meat or meals and harder to digest than actual meat.<br /><br />Caramel coloring is only necessary when there is not enough meat.  Caramel color may be carcinogenic.<br /><br />""Liquid Top Sirloin flavor""  ""Grilled chicken flavor""--  Flavoring is only necessary when the product has insufficient meat.  Top Sirloin flavoring is made from manure of cattle.<br /><br />Carageenan causes cancer, including breast cancer.  Read an interview with Joanne Tobacman, MD, professor of internal medicine, University of Iowa at [...]<br /><br />There are no vegetables in this food.<br /><br />Cesar has repeatedly stated that his entire goal in coming to the United States was to go to Hollywood and be famous.  I think that that focus on fame (and money) is apparent in his approach to dog food:  Give crummy food nice packaging and an appealing name.<br /><br />That one's dog will eat it is no advertisement.  First, the only thing one really has to do to sell dog food is make it so the dogs will eat it.  That the dog will eat it is no measure of the quality or benefit of the food.  Dogs eat anything--including manure, which is part of this food as the meat flavoring."
183884,quality_defect,"I thought I could save some money by buying in bulk. Unfortunately, I made a disappointing mistake. Compared to other stevia extracts, I found this to be a very mediocre product. I found its potency to be very weak. To get the sweetness I like, I have to use about 4 times the amount of my favorite stevia, and then the aftertaste becomes too bitter. The stevia extract that I really like begins with a K. It may seem pricey, but you will need MUCH less and it will have a much better aftertaste. If you really want to try this brand, buy the smallest amount you can, because it can't be returned once opened."
287307,quality_defect,"Just got my shipment of these.  Had high hopes, but no, very disappointing.  Not only were the walnuts stale, but what little walnut was there was thick COATED with a carmel sugar coating. I was expecting ""glazed"" lightly with sweetness, like other glazed items are.  But the coating was very thick and brown.  If you like sugar coating, it's great.  Otherwise give it a pass.  Very little stale walnut and too much brown gunk."
146472,quality_defect,"We've been purchasing direct from retail stores, either PetSmart or Felix & Oscar's in Springfield, VA.  The condition of the cans shipped was not as good as I would have hoped.  Several cans were dented in each shipment.  Quality of the cat food is very good; cost savings may outweigh the shipping issues and the convenience of not going to the pet store."
502615,quality_defect,I ordered this item as a gift for my daughter who had received a Keurig brewer for Christmas. The cups arrived partially opened and with holes in them. She said about 50% of the cups were not usable. This was not a shipping problem but had to have come from the factory like that. She was disappointed and so was I.
446397,quality_defect,"A very watery, toned down version. Very smooth, because there are no solids like there should be. Go to the trouble to buy Chaokoh if you want real flavor."
518554,quality_defect,"Bought this thing out of curiosity to tackle some roach problem but ended up regretting it. No roaches entered the boxes for a whole week (checked everyday) despite the ""pheromone formula"". It did however start trapping roaches after I added some ""bait"" (Doritos crumbs). So don't expect it to attract roaches on its own. I gave it 2 stars cos it does work when there's something inside attracting the roaches but I found something similar at my local 99c store that worked just as well."
309014,quality_defect,"I bought a bottle of this at my local liquor store and just cracked it open. I was surprised to see that it had an actual cork in it and required a bottle opener. I thought that was a good sign, but no. I have tasted their champagne and chardonnay so far and both of those were good. But I'll never buy this Merlot again. It really tastes like watered-down grape juice.<br /><br />I still have the ""white wine"" to sample, but so far this one gets crossed of the shopping list."
391098,quality_defect,"The product description says 128 ounces aka 1 gallon. The image, if enlarged shows a 1 litter bottle.<br /><br />The actual product sent out is the 1 liter bottle. Major difference than the product description.<br /><br />At least it tastes pretty darn good."
262021,quality_defect,"Fortunately, I've never been gluten sensitive, at least as far as I know, but I've got a couple friends that are on gluten-free diets. This seems to be one of those things that wasn't even recognized a couple decades ago and now everyone seems to be worried about gluten. Gosh, I was at a nearby Fresh and Easy Neighborhood Market the other day and found that they even had a gluten-free section with all kinds of gluten-free products. I was amazed. I looked over the selection and decided to try a can of the Gluten Free Cafe Chicken Noodle Soup. I was very disappointed with the soup. First of all, the picture on the can shows an abundance of chicken and noodles. In reality, the broth is by far the main constituent of the can.  When you empty the entire can into a bowl, the chicken, noodles and vegetables don't even show. The chicken is somewhat dry, tough and woody and lacks good flavor. The noodles strike me as being badly overcooked, at least for my taste. The flavor of the broth is weak and the sodium content is high. Gosh, I had a can of this soup (not a very fulfilling meal) and took in about 60% of my daily value of sodium. I suppose this might be an appropriate item if you have gluten problems, but I don't. There are a lot better Chicken Noodle soups around if you aren't worried about the gluten problem.<br /><br />Gary Peterson"
429760,quality_defect,"My family has always used saffron to flavor rice dishes, stews, desserts and even drinks.<br />I bought this product because it was a good bargain. La Mancha Spanish saffron, however, lacks the deep warm flavor and aroma of saffron. Usually, few threads of this expensive spice are enough to dramatically enhance the flavor of a big pot of rice or stew. Unfortunately this is not the case with La Mancha Spanish Saffron.<br />Cooks who have used good quality saffron will notice that La Mancha Spanish Saffron is inferior."
357363,illness,"Below is the review for regular white granulated sugar twin, i bought the brown at the same time, after making the cake i tasted the brown sugar and it had the same off taste.<br /><br />Ive been following the Atkins plan and have been trying various no calorie sweeteners trying to find my favorite. I made a cake with this and it was awful, i used 1 cup in the recipe for the whole cake, which i have done before with splenda. I tried Sugar twin because it is a lot cheaper. The whole cake was in-edible, it had a very sweet chemical like taste. even after adding frosting it was awful and left my stomach in knots. I recommend splenda or ez sweetz.<br /><br />Cheers!"
375420,contamination,I received this product and found it with bugs.  I would not recommend this product to anyone - don't waste your money!
524962,quality_defect,"I liked the idea of brewing, so I purchased this product.  However, I was very disappointed the product is tastless.  With alot of doctoring it does have some subatance."
86090,quality_defect,...at least by the time they reached us perhaps months too late. Sticky with no flavor other than sweetness; literally tasted white as nothing.
71098,quality_defect,"This expresso machine is horrible... my last machine belonged to my parents and was gifted to me, it lasted over 20 years, it made consistent espresso and was wonderful, not saeco brand.. when it died I decided to put some money into replacing it with a nice machine hoping that it would last years, and make wonderful lattes. I make lattes 2 times a day and always use Starbucks coffee beans fresh and kept in the freezer until use. From the day it arrived, this machine made horrible coffee... but since I ordered it from Amazon and spent over 800 after shipping on it I decided to give it a while to see if I could get it to work better. I adjusted the grind, and the dose and tried over and over. What I found is that the espresso was very inconsistent, the red error light would go off multiple times during use. Sometimes it would make a somewhat decent shot of espresso and then I would adjust nothing and the next time it would shoot out watery crap, or it would drip out half a shot and stop. It has been so infuriating. Finally after a month I called customer service to complain they told me I should be priming the pump with each use of the machine... which I tried, for about 2 cups I thought it was fixed then I was back to square one. Now after another month I am at my wits end. I wake up every morning hope it's going to make a decent cup, and end up drinking a watery cup of awful latte... grumpy until I decide to purchase a latte somewhere later in the day. I'm done hoping, like my husband says you can piss in one hand and wish in the other and see which one fills up first.. Today I am calling to return this awful piece of junk... and hopefully I will at least get my money back. Never will I purchase another product from this company, what a disappointment. If you at all like espresso you will be displeased with this machine."
313060,quality_defect,"Great product, tastes excellent. Sometimes can be a little too dry and hard though, but still not impossible to chew unless you have dentures."
210596,quality_defect,"STASH PREMIUM TEA has little to no taste, depending on the flavor used.  The Decaf Chocolate Hazelnut Tea has absolutely NO flavor even when I try 3 tea bags to a cup of boiling water. I purchased 6 - 18 count boxes.  I had tried a hot chocolate tea in one of our little delis and it was wonderful.  I don't remember the name of the tea.  I don't know if this is common for STASH tea or if I received an old batch.  I'm sitting here with over 100 tea bags with absolutely no flavor.<br /><br />If you're looking for a tea with flavor, I would discourage your using this tea."
373308,quality_defect,"Strong coffee is enjoyable to me, but Tully's Decaf French Roast has an acrid, burnt taste that I don't enjoy.  I can choke it down by adding lots of creamer. Timothy's Rainforest Expresso Decaf makes a strong cup with a smoother taste.  I understand that the French Roasts have a stronger taste. I've used Starbucks French Roast in the past in my drip coffee maker and was pleased with it.  This variety is almost undrinkable!"
214909,quality_defect,"This tea tastes good, but it is very finely ground and some of that ends up in the cup.  I like to use the same tea k-cup 2-3 times to make iced tea and with Twinnigs it doesn't work because there is so little tea in the k-cup (I suppose that's why it is so finely ground - so they can use less) that it ends up too dilute.  With Timothy's Earl Grey, on the other hand, there is much more tea in the k-cup which allows for my reuse of 2-3 times and the grounds don't end up in the cup.  The taste is about the same except you get more for your money with Timothys."
14202,quality_defect,"My dogs are decidedly not ""new age"" or impressed by the fact that these dog treats ""are high in protein, naturally preserved with no wheat or corn, no artificial colors of [sic] flavor enhancers, and are free of added hormones, antibiotics and chemical additives.""<br /><br />Out of the bag, these treats seem decidedly overmanufactured, dry, dusty, and uninteresting. But I left it to my Australian Shepherds to decide on their own. During the first taste test, Kirwan, who will throw his head back like an alligator and eat anything tossed his way, crunched through the first one but was not interested in a second helping of these Newman's Own Organics Lamb and Barley New Zealand Ranch Style Dog Treats. Pippin, who has a more discerning palette, moved his across the rug with his nose and subsequently abandoned it.<br /><br />This morning, I placed a treat on the floor for each dog, and Kirwan ate his without enthusiasm while Pippin again ignored his.<br /><br />Look, I love my dogs and I think Newman's Own is a fine company. But this product seems to me the result of overzealous people going to great lengths to make themselves feel good about what they are feeding their dogs. I cannot imagine the amount of farmland, energy, and resources expended to create these organic dog treats. We are really out of balance here with our priorities and perspectives.<br /><br />Perhaps some animal nutritionist blessed this recipe, the art department created the bucolic packaging, and the marketing folks carefully crafted the spin for this product, all to make us feel good about having these tucked away in our pantries, but at $4 a bag, this will be the only time this product appears in our house. Besides, my dogs, who actually like foul smelling foods and will gloriously roll in who knows what sorts of awful stuff they find, do not like these sorts of boutique fabrications.<br /><br />I really think a reality check is needed. (And I can already feel the sharp sting of venom as folks take me to task for holding a contrarian opinion here.)"
164635,quality_defect,"The muffins were very good, BUT the streusel topping was WAY too crunchy and hard.  The tiny, hard pieces were very hard on our dental work and my son's braces.  One of the brackets may have even come loose, which would cause us some expense plus extend his treatment time.<br /><br />I will buy the mix again because we loved it and the kids are begging for it, but next time I will either throw out the streusel or make my own."
